wet_audio_file,source_dry,source_rir,room_type,t30_1000Hz,t30_2000Hz,t30_4000Hz,t30_broadband
wet_ristorante_003.wav,1988-24833-0023.flac,ristorante_variants_150/ristorante_003.wav,ristorante,4.111,3.5,3.067,3.801
wet_ristorante_005.wav,84-121123-0015.flac,ristorante_variants_150/ristorante_005.wav,ristorante,6.777,5.541,4.106,5.49
wet_ristorante_006.wav,5694-64025-0018.flac,ristorante_variants_150/ristorante_006.wav,ristorante,9.385,5.372,3.543,8.422
wet_ristorante_007.wav,1462-170145-0020.flac,ristorante_variants_150/ristorante_007.wav,ristorante,8.381,5.792,3.887,7.056
wet_ristorante_008.wav,2428-83705-0003.flac,ristorante_variants_150/ristorante_008.wav,ristorante,9.645,6.283,4.444,9.167
wet_ristorante_009.wav,5338-284437-0011.flac,ristorante_variants_150/ristorante_009.wav,ristorante,7.833,5.602,3.799,8.067
wet_ristorante_010.wav,3752-4944-0005.flac,ristorante_variants_150/ristorante_010.wav,ristorante,8.555,6.16,4.174,8.115
wet_ristorante_012.wav,2428-83705-0039.flac,ristorante_variants_150/ristorante_012.wav,ristorante,6.303,5.454,3.853,5.294
wet_ristorante_013.wav,5895-34615-0011.flac,ristorante_variants_150/ristorante_013.wav,ristorante,7.736,5.672,3.749,7.457
wet_ristorante_014.wav,2086-149220-0043.flac,ristorante_variants_150/ristorante_014.wav,ristorante,7.01,5.093,3.264,8.631
wet_ristorante_015.wav,5694-64025-0000.flac,ristorante_variants_150/ristorante_015.wav,ristorante,5.371,4.535,3.356,4.899
wet_ristorante_016.wav,1919-142785-0063.flac,ristorante_variants_150/ristorante_016.wav,ristorante,6.767,4.802,3.861,7.206
wet_ristorante_017.wav,3853-163249-0050.flac,ristorante_variants_150/ristorante_017.wav,ristorante,7.494,5.091,3.031,8.495
wet_ristorante_018.wav,1988-24833-0023.flac,ristorante_variants_150/ristorante_018.wav,ristorante,3.575,3.54,3.388,3.822
wet_ristorante_019.wav,3752-4944-0063.flac,ristorante_variants_150/ristorante_019.wav,ristorante,6.682,6.633,4.17,5.678
wet_ristorante_020.wav,251-136532-0022.flac,ristorante_variants_150/ristorante_020.wav,ristorante,7.0,4.794,3.013,7.571
wet_ristorante_021.wav,5694-64038-0000.flac,ristorante_variants_150/ristorante_021.wav,ristorante,8.787,7.576,5.087,8.091
wet_ristorante_022.wav,251-137823-0023.flac,ristorante_variants_150/ristorante_022.wav,ristorante,7.834,7.26,4.812,6.927
wet_ristorante_024.wav,2428-83699-0024.flac,ristorante_variants_150/ristorante_024.wav,ristorante,7.479,5.04,2.906,6.469
wet_ristorante_027.wav,6319-57405-0011.flac,ristorante_variants_150/ristorante_027.wav,ristorante,9.14,6.297,3.709,8.7
wet_ristorante_028.wav,5694-64038-0016.flac,ristorante_variants_150/ristorante_028.wav,ristorante,7.032,5.732,3.707,7.138
wet_ristorante_029.wav,8842-302201-0010.flac,ristorante_variants_150/ristorante_029.wav,ristorante,7.804,6.385,4.387,7.053
wet_ristorante_031.wav,1272-141231-0020.flac,ristorante_variants_150/ristorante_031.wav,ristorante,8.59,7.897,5.063,7.437
wet_ristorante_032.wav,2803-154328-0006.flac,ristorante_variants_150/ristorante_032.wav,ristorante,8.92,5.517,3.964,8.562
wet_ristorante_033.wav,8297-275154-0023.flac,ristorante_variants_150/ristorante_033.wav,ristorante,2.151,2.263,2.321,2.272
wet_ristorante_034.wav,7850-281318-0020.flac,ristorante_variants_150/ristorante_034.wav,ristorante,6.779,5.09,3.263,7.361
wet_ristorante_035.wav,174-50561-0018.flac,ristorante_variants_150/ristorante_035.wav,ristorante,8.26,5.706,3.683,8.181
wet_ristorante_037.wav,2428-83699-0026.flac,ristorante_variants_150/ristorante_037.wav,ristorante,7.334,5.355,3.591,6.867
wet_ristorante_038.wav,8297-275155-0006.flac,ristorante_variants_150/ristorante_038.wav,ristorante,6.472,6.186,3.438,5.66
wet_ristorante_042.wav,2277-149897-0008.flac,ristorante_variants_150/ristorante_042.wav,ristorante,9.071,6.438,3.85,8.75
wet_ristorante_045.wav,2428-83699-0022.flac,ristorante_variants_150/ristorante_045.wav,ristorante,3.318,3.463,3.385,3.203
wet_ristorante_046.wav,2902-9008-0008.flac,ristorante_variants_150/ristorante_046.wav,ristorante,5.975,5.577,3.93,5.151
wet_ristorante_047.wav,3000-15664-0003.flac,ristorante_variants_150/ristorante_047.wav,ristorante,5.743,4.133,3.238,4.49
wet_ristorante_050.wav,8297-275155-0006.flac,ristorante_variants_150/ristorante_050.wav,ristorante,5.595,4.395,2.844,5.057
wet_ristorante_051.wav,5338-284437-0003.flac,ristorante_variants_150/ristorante_051.wav,ristorante,8.294,7.051,4.233,6.498
wet_ristorante_052.wav,8297-275155-0030.flac,ristorante_variants_150/ristorante_052.wav,ristorante,6.611,4.929,3.697,5.236
wet_ristorante_053.wav,2086-149220-0038.flac,ristorante_variants_150/ristorante_053.wav,ristorante,9.228,6.361,4.123,9.193
wet_ristorante_054.wav,3752-4943-0030.flac,ristorante_variants_150/ristorante_054.wav,ristorante,9.09,6.296,4.434,9.542
wet_ristorante_055.wav,8297-275155-0019.flac,ristorante_variants_150/ristorante_055.wav,ristorante,7.125,5.704,4.461,5.943
wet_ristorante_056.wav,1272-141231-0013.flac,ristorante_variants_150/ristorante_056.wav,ristorante,6.466,5.96,3.132,6.472
wet_ristorante_058.wav,1919-142785-0012.flac,ristorante_variants_150/ristorante_058.wav,ristorante,7.838,5.903,3.601,7.307
wet_ristorante_059.wav,5694-64025-0006.flac,ristorante_variants_150/ristorante_059.wav,ristorante,4.792,4.297,2.82,4.636
wet_ristorante_061.wav,2428-83699-0023.flac,ristorante_variants_150/ristorante_061.wav,ristorante,7.693,6.069,4.23,7.315
wet_ristorante_062.wav,6295-64301-0004.flac,ristorante_variants_150/ristorante_062.wav,ristorante,4.951,3.961,3.051,4.716
wet_ristorante_064.wav,2412-153954-0023.flac,ristorante_variants_150/ristorante_064.wav,ristorante,6.484,5.087,3.553,5.999
wet_ristorante_065.wav,8297-275154-0005.flac,ristorante_variants_150/ristorante_065.wav,ristorante,8.14,4.907,3.853,6.218
wet_ristorante_067.wav,6295-244435-0000.flac,ristorante_variants_150/ristorante_067.wav,ristorante,3.781,3.364,2.387,2.835
wet_ristorante_068.wav,8297-275155-0027.flac,ristorante_variants_150/ristorante_068.wav,ristorante,8.924,6.952,4.751,8.066
wet_ristorante_069.wav,7976-105575-0026.flac,ristorante_variants_150/ristorante_069.wav,ristorante,8.485,7.93,5.903,8.296
wet_ristorante_070.wav,84-121123-0015.flac,ristorante_variants_150/ristorante_070.wav,ristorante,7.271,6.675,4.588,6.653
wet_ristorante_071.wav,7850-281318-0020.flac,ristorante_variants_150/ristorante_071.wav,ristorante,8.287,6.321,4.464,7.993
wet_ristorante_072.wav,1272-135031-0016.flac,ristorante_variants_150/ristorante_072.wav,ristorante,7.791,5.48,3.623,7.341
wet_ristorante_073.wav,1272-135031-0016.flac,ristorante_variants_150/ristorante_073.wav,ristorante,6.507,5.484,4.981,6.52
wet_ristorante_074.wav,8297-275155-0019.flac,ristorante_variants_150/ristorante_074.wav,ristorante,7.468,6.232,4.126,7.11
wet_ristorante_075.wav,1988-24833-0026.flac,ristorante_variants_150/ristorante_075.wav,ristorante,8.412,5.059,3.366,8.014
wet_ristorante_076.wav,8297-275154-0012.flac,ristorante_variants_150/ristorante_076.wav,ristorante,10.228,7.282,4.832,11.072
wet_ristorante_078.wav,1988-24833-0010.flac,ristorante_variants_150/ristorante_078.wav,ristorante,7.95,5.289,3.589,7.957
wet_ristorante_079.wav,84-121123-0015.flac,ristorante_variants_150/ristorante_079.wav,ristorante,5.904,5.104,3.752,4.53
wet_ristorante_080.wav,2086-149220-0027.flac,ristorante_variants_150/ristorante_080.wav,ristorante,7.187,5.388,3.233,6.923
wet_ristorante_082.wav,8297-275154-0005.flac,ristorante_variants_150/ristorante_082.wav,ristorante,9.273,6.621,4.628,8.592
wet_ristorante_083.wav,3170-137482-0013.flac,ristorante_variants_150/ristorante_083.wav,ristorante,5.897,5.214,3.859,5.209
wet_ristorante_084.wav,1988-24833-0011.flac,ristorante_variants_150/ristorante_084.wav,ristorante,8.681,6.698,4.928,8.115
wet_ristorante_085.wav,174-84280-0000.flac,ristorante_variants_150/ristorante_085.wav,ristorante,6.832,5.654,3.821,5.911
wet_ristorante_086.wav,2428-83705-0003.flac,ristorante_variants_150/ristorante_086.wav,ristorante,6.773,6.439,4.142,5.953
wet_ristorante_088.wav,2428-83705-0008.flac,ristorante_variants_150/ristorante_088.wav,ristorante,8.381,7.073,4.504,7.86
wet_ristorante_089.wav,5338-284437-0002.flac,ristorante_variants_150/ristorante_089.wav,ristorante,8.126,5.273,3.567,7.15
wet_ristorante_090.wav,2902-9008-0016.flac,ristorante_variants_150/ristorante_090.wav,ristorante,7.617,5.941,3.792,7.105
wet_ristorante_091.wav,5694-64038-0016.flac,ristorante_variants_150/ristorante_091.wav,ristorante,5.806,5.227,4.752,5.491
wet_ristorante_092.wav,2803-154328-0002.flac,ristorante_variants_150/ristorante_092.wav,ristorante,8.506,7.239,4.664,7.37
wet_ristorante_094.wav,2412-153954-0023.flac,ristorante_variants_150/ristorante_094.wav,ristorante,7.538,6.363,4.528,6.534
wet_ristorante_095.wav,2086-149220-0020.flac,ristorante_variants_150/ristorante_095.wav,ristorante,8.86,4.42,2.848,6.597
wet_ristorante_096.wav,1272-141231-0004.flac,ristorante_variants_150/ristorante_096.wav,ristorante,7.954,5.588,3.93,7.055
wet_ristorante_097.wav,174-84280-0014.flac,ristorante_variants_150/ristorante_097.wav,ristorante,6.449,5.042,3.629,5.369
wet_ristorante_099.wav,1462-170142-0003.flac,ristorante_variants_150/ristorante_099.wav,ristorante,8.35,6.631,4.644,8.145
wet_ristorante_100.wav,3752-4943-0016.flac,ristorante_variants_150/ristorante_100.wav,ristorante,7.859,6.412,3.757,7.213
wet_ristorante_101.wav,1462-170145-0019.flac,ristorante_variants_150/ristorante_101.wav,ristorante,7.304,5.232,3.534,7.254
wet_ristorante_102.wav,6295-64301-0031.flac,ristorante_variants_150/ristorante_102.wav,ristorante,5.884,4.61,2.949,5.399
wet_ristorante_104.wav,1988-24833-0011.flac,ristorante_variants_150/ristorante_104.wav,ristorante,7.649,5.408,4.516,9.625
wet_ristorante_106.wav,1462-170142-0029.flac,ristorante_variants_150/ristorante_106.wav,ristorante,9.51,6.142,3.923,9.418
wet_ristorante_108.wav,5338-284437-0002.flac,ristorante_variants_150/ristorante_108.wav,ristorante,8.796,5.917,3.906,9.179
wet_ristorante_109.wav,2086-149220-0026.flac,ristorante_variants_150/ristorante_109.wav,ristorante,6.199,3.507,2.771,4.338
wet_ristorante_110.wav,7850-286674-0017.flac,ristorante_variants_150/ristorante_110.wav,ristorante,6.312,6.191,4.666,5.819
wet_ristorante_112.wav,2428-83705-0008.flac,ristorante_variants_150/ristorante_112.wav,ristorante,6.888,5.188,3.712,6.519
wet_ristorante_113.wav,2035-147961-0028.flac,ristorante_variants_150/ristorante_113.wav,ristorante,6.873,5.43,3.796,6.209
wet_ristorante_114.wav,1988-24833-0010.flac,ristorante_variants_150/ristorante_114.wav,ristorante,4.462,4.433,3.249,3.752
wet_ristorante_118.wav,3170-137482-0013.flac,ristorante_variants_150/ristorante_118.wav,ristorante,6.024,4.87,3.471,5.208
wet_ristorante_119.wav,5694-64025-0000.flac,ristorante_variants_150/ristorante_119.wav,ristorante,9.305,7.987,5.213,8.479
wet_ristorante_120.wav,1462-170145-0020.flac,ristorante_variants_150/ristorante_120.wav,ristorante,7.403,5.132,3.747,5.653
wet_ristorante_121.wav,1272-135031-0009.flac,ristorante_variants_150/ristorante_121.wav,ristorante,5.194,3.735,3.025,4.673
wet_ristorante_122.wav,1462-170142-0029.flac,ristorante_variants_150/ristorante_122.wav,ristorante,7.974,5.973,4.259,7.665
wet_ristorante_123.wav,3752-4944-0033.flac,ristorante_variants_150/ristorante_123.wav,ristorante,8.444,7.389,4.511,7.512
wet_ristorante_124.wav,1462-170145-0012.flac,ristorante_variants_150/ristorante_124.wav,ristorante,5.037,3.785,2.99,3.927
wet_ristorante_126.wav,2035-147961-0003.flac,ristorante_variants_150/ristorante_126.wav,ristorante,4.544,3.702,2.922,4.39
wet_ristorante_130.wav,3752-4944-0025.flac,ristorante_variants_150/ristorante_130.wav,ristorante,6.311,5.457,4.029,5.946
wet_ristorante_131.wav,8297-275154-0020.flac,ristorante_variants_150/ristorante_131.wav,ristorante,7.664,6.328,4.328,6.877
wet_ristorante_132.wav,2086-149220-0047.flac,ristorante_variants_150/ristorante_132.wav,ristorante,8.755,4.529,3.577,6.62
wet_ristorante_134.wav,8297-275154-0026.flac,ristorante_variants_150/ristorante_134.wav,ristorante,7.277,5.695,4.438,6.95
wet_ristorante_135.wav,8297-275154-0023.flac,ristorante_variants_150/ristorante_135.wav,ristorante,8.444,7.198,4.985,7.497
wet_ristorante_136.wav,2428-83699-0014.flac,ristorante_variants_150/ristorante_136.wav,ristorante,7.195,5.326,3.575,7.682
wet_ristorante_138.wav,2086-149220-0047.flac,ristorante_variants_150/ristorante_138.wav,ristorante,7.612,5.291,3.452,8.048
wet_ristorante_139.wav,3752-4944-0033.flac,ristorante_variants_150/ristorante_139.wav,ristorante,6.493,5.056,3.989,5.891
wet_ristorante_141.wav,8297-275155-0021.flac,ristorante_variants_150/ristorante_141.wav,ristorante,6.209,4.517,3.451,4.673
wet_ristorante_143.wav,6295-64301-0019.flac,ristorante_variants_150/ristorante_143.wav,ristorante,6.535,5.554,3.562,6.03
wet_ristorante_144.wav,3752-4944-0033.flac,ristorante_variants_150/ristorante_144.wav,ristorante,8.489,6.16,4.108,8.186
wet_ristorante_145.wav,2428-83705-0036.flac,ristorante_variants_150/ristorante_145.wav,ristorante,6.753,4.926,3.394,5.731
wet_ristorante_149.wav,3752-4944-0063.flac,ristorante_variants_150/ristorante_149.wav,ristorante,9.331,6.217,4.379,7.936
wet_ristorante_150.wav,1919-142785-0006.flac,ristorante_variants_150/ristorante_150.wav,ristorante,7.555,5.87,4.132,7.906
wet_studio_001.wav,2277-149896-0033.flac,studio_variants_150/studio_001.wav,studio,0.051,0.052,0.052,0.103
wet_studio_002.wav,2428-83705-0003.flac,studio_variants_150/studio_002.wav,studio,0.055,0.051,0.052,0.14
wet_studio_004.wav,2902-9008-0016.flac,studio_variants_150/studio_004.wav,studio,0.052,0.052,0.061,0.07
wet_studio_005.wav,2277-149896-0033.flac,studio_variants_150/studio_005.wav,studio,0.061,0.082,0.089,0.173
wet_studio_006.wav,3752-4944-0042.flac,studio_variants_150/studio_006.wav,studio,0.08,0.08,0.081,0.109
wet_studio_008.wav,1272-141231-0020.flac,studio_variants_150/studio_008.wav,studio,0.063,0.054,0.055,0.288
wet_studio_009.wav,1272-141231-0013.flac,studio_variants_150/studio_009.wav,studio,0.078,0.078,0.081,0.16
wet_studio_011.wav,1462-170145-0002.flac,studio_variants_150/studio_011.wav,studio,0.056,0.048,0.053,0.151
wet_studio_012.wav,1272-141231-0000.flac,studio_variants_150/studio_012.wav,studio,0.076,0.068,0.076,0.257
wet_studio_013.wav,1272-141231-0004.flac,studio_variants_150/studio_013.wav,studio,0.09,0.089,0.09,0.091
wet_studio_014.wav,1462-170145-0008.flac,studio_variants_150/studio_014.wav,studio,0.081,0.053,0.064,0.345
wet_studio_016.wav,174-50561-0002.flac,studio_variants_150/studio_016.wav,studio,0.057,0.041,0.042,0.131
wet_studio_018.wav,2035-147961-0003.flac,studio_variants_150/studio_018.wav,studio,0.083,0.101,0.077,0.184
wet_studio_019.wav,1272-141231-0016.flac,studio_variants_150/studio_019.wav,studio,0.055,0.05,0.066,0.151
wet_studio_020.wav,3752-4944-0033.flac,studio_variants_150/studio_020.wav,studio,0.105,0.079,0.084,0.107
wet_studio_022.wav,1272-141231-0016.flac,studio_variants_150/studio_022.wav,studio,0.089,0.092,0.092,0.096
wet_studio_023.wav,1272-141231-0020.flac,studio_variants_150/studio_023.wav,studio,0.053,0.05,0.051,0.063
wet_studio_025.wav,1462-170145-0010.flac,studio_variants_150/studio_025.wav,studio,0.052,0.048,0.049,0.16
wet_studio_027.wav,2428-83705-0036.flac,studio_variants_150/studio_027.wav,studio,0.057,0.056,0.058,0.087
wet_studio_028.wav,1272-135031-0014.flac,studio_variants_150/studio_028.wav,studio,0.084,0.085,0.085,0.145
wet_studio_030.wav,5694-64038-0007.flac,studio_variants_150/studio_030.wav,studio,0.05,0.051,0.05,0.101
wet_studio_031.wav,1988-24833-0010.flac,studio_variants_150/studio_031.wav,studio,0.077,0.079,0.079,0.104
wet_studio_032.wav,2428-83699-0035.flac,studio_variants_150/studio_032.wav,studio,0.049,0.047,0.05,0.1
wet_studio_034.wav,2277-149897-0008.flac,studio_variants_150/studio_034.wav,studio,0.057,0.056,0.065,0.122
wet_studio_035.wav,3752-4944-0060.flac,studio_variants_150/studio_035.wav,studio,0.055,0.054,0.057,0.091
wet_studio_036.wav,6295-244435-0000.flac,studio_variants_150/studio_036.wav,studio,0.055,0.053,0.055,0.144
wet_studio_037.wav,6319-64726-0020.flac,studio_variants_150/studio_037.wav,studio,0.085,0.085,0.086,0.204
wet_studio_038.wav,174-168635-0009.flac,studio_variants_150/studio_038.wav,studio,0.079,0.061,0.062,0.279
wet_studio_039.wav,6319-57405-0002.flac,studio_variants_150/studio_039.wav,studio,0.055,0.054,0.054,0.065
wet_studio_040.wav,2428-83705-0036.flac,studio_variants_150/studio_040.wav,studio,0.054,0.054,0.053,0.062
wet_studio_043.wav,251-137823-0000.flac,studio_variants_150/studio_043.wav,studio,0.086,0.086,0.086,0.208
wet_studio_044.wav,5694-64025-0018.flac,studio_variants_150/studio_044.wav,studio,0.051,0.048,0.051,0.102
wet_studio_045.wav,5895-34615-0005.flac,studio_variants_150/studio_045.wav,studio,0.079,0.087,0.106,0.134
wet_studio_046.wav,2412-153954-0023.flac,studio_variants_150/studio_046.wav,studio,0.105,0.091,0.086,0.159
wet_studio_047.wav,1462-170145-0020.flac,studio_variants_150/studio_047.wav,studio,0.047,0.05,0.05,0.081
wet_studio_048.wav,8297-275154-0018.flac,studio_variants_150/studio_048.wav,studio,0.085,0.084,0.085,0.141
wet_studio_049.wav,6319-57405-0011.flac,studio_variants_150/studio_049.wav,studio,0.087,0.089,0.089,0.107
wet_studio_050.wav,1462-170145-0020.flac,studio_variants_150/studio_050.wav,studio,0.055,0.058,0.065,0.072
wet_studio_051.wav,8842-302201-0010.flac,studio_variants_150/studio_051.wav,studio,0.091,0.09,0.091,0.121
wet_studio_052.wav,2412-153954-0023.flac,studio_variants_150/studio_052.wav,studio,0.054,0.053,0.05,0.127
wet_studio_053.wav,2086-149220-0026.flac,studio_variants_150/studio_053.wav,studio,0.053,0.053,0.054,0.083
wet_studio_054.wav,1919-142785-0006.flac,studio_variants_150/studio_054.wav,studio,0.054,0.054,0.056,0.065
wet_studio_055.wav,5694-64025-0008.flac,studio_variants_150/studio_055.wav,studio,0.079,0.077,0.079,0.184
wet_studio_056.wav,174-50561-0009.flac,studio_variants_150/studio_056.wav,studio,0.062,0.066,0.081,0.095
wet_studio_057.wav,8297-275155-0030.flac,studio_variants_150/studio_057.wav,studio,0.057,0.047,0.046,0.154
wet_studio_058.wav,1272-141231-0000.flac,studio_variants_150/studio_058.wav,studio,0.053,0.053,0.054,0.131
wet_studio_059.wav,5694-64038-0005.flac,studio_variants_150/studio_059.wav,studio,0.083,0.084,0.086,0.114
wet_studio_060.wav,2086-149220-0038.flac,studio_variants_150/studio_060.wav,studio,0.079,0.08,0.088,0.114
wet_studio_061.wav,1272-141231-0020.flac,studio_variants_150/studio_061.wav,studio,0.084,0.084,0.083,0.101
wet_studio_063.wav,2277-149897-0008.flac,studio_variants_150/studio_063.wav,studio,0.082,0.081,0.088,0.14
wet_studio_064.wav,5694-64025-0013.flac,studio_variants_150/studio_064.wav,studio,0.053,0.05,0.061,0.08
wet_studio_065.wav,3752-4944-0005.flac,studio_variants_150/studio_065.wav,studio,0.084,0.085,0.083,0.085
wet_studio_066.wav,3752-4944-0063.flac,studio_variants_150/studio_066.wav,studio,0.052,0.049,0.049,0.063
wet_studio_067.wav,84-121123-0007.flac,studio_variants_150/studio_067.wav,studio,0.104,0.081,0.079,0.191
wet_studio_068.wav,6313-76958-0030.flac,studio_variants_150/studio_068.wav,studio,0.097,0.091,0.091,0.429
wet_studio_070.wav,174-84280-0010.flac,studio_variants_150/studio_070.wav,studio,0.073,0.09,0.093,0.166
wet_studio_071.wav,174-84280-0010.flac,studio_variants_150/studio_071.wav,studio,0.088,0.087,0.087,0.332
wet_studio_073.wav,3752-4944-0033.flac,studio_variants_150/studio_073.wav,studio,0.082,0.099,0.084,0.1
wet_studio_074.wav,6295-244435-0000.flac,studio_variants_150/studio_074.wav,studio,0.084,0.084,0.084,0.113
wet_studio_075.wav,3752-4944-0029.flac,studio_variants_150/studio_075.wav,studio,0.065,0.065,0.059,0.059
wet_studio_076.wav,1919-142785-0000.flac,studio_variants_150/studio_076.wav,studio,0.057,0.057,0.06,0.142
wet_studio_077.wav,251-137823-0024.flac,studio_variants_150/studio_077.wav,studio,0.052,0.052,0.06,0.074
wet_studio_079.wav,6313-76958-0020.flac,studio_variants_150/studio_079.wav,studio,0.198,0.091,0.12,0.362
wet_studio_080.wav,2428-83705-0039.flac,studio_variants_150/studio_080.wav,studio,0.054,0.055,0.047,0.068
wet_studio_081.wav,1462-170142-0032.flac,studio_variants_150/studio_081.wav,studio,0.053,0.052,0.054,0.165
wet_studio_083.wav,2428-83705-0036.flac,studio_variants_150/studio_083.wav,studio,0.055,0.052,0.052,0.199
wet_studio_085.wav,84-121123-0014.flac,studio_variants_150/studio_085.wav,studio,0.089,0.091,0.09,0.09
wet_studio_086.wav,5694-64029-0014.flac,studio_variants_150/studio_086.wav,studio,0.077,0.078,0.078,0.077
wet_studio_087.wav,1988-24833-0011.flac,studio_variants_150/studio_087.wav,studio,0.06,0.059,0.069,0.095
wet_studio_088.wav,2428-83705-0005.flac,studio_variants_150/studio_088.wav,studio,0.058,0.058,0.061,0.146
wet_studio_089.wav,1988-24833-0006.flac,studio_variants_150/studio_089.wav,studio,0.075,0.075,0.075,0.128
wet_studio_090.wav,2277-149897-0008.flac,studio_variants_150/studio_090.wav,studio,0.089,0.091,0.12,0.122
wet_studio_091.wav,5694-64038-0008.flac,studio_variants_150/studio_091.wav,studio,0.059,0.051,0.056,0.077
wet_studio_092.wav,3752-4944-0005.flac,studio_variants_150/studio_092.wav,studio,0.057,0.056,0.068,0.091
wet_studio_095.wav,251-118436-0010.flac,studio_variants_150/studio_095.wav,studio,0.054,0.057,0.062,0.063
wet_studio_096.wav,2086-149220-0039.flac,studio_variants_150/studio_096.wav,studio,0.057,0.055,0.056,0.064
wet_studio_101.wav,7850-286674-0017.flac,studio_variants_150/studio_101.wav,studio,0.062,0.051,0.05,0.319
wet_studio_104.wav,2412-153954-0023.flac,studio_variants_150/studio_104.wav,studio,0.055,0.056,0.056,0.07
wet_studio_105.wav,5694-64025-0006.flac,studio_variants_150/studio_105.wav,studio,0.058,0.05,0.061,0.118
wet_studio_106.wav,8297-275155-0030.flac,studio_variants_150/studio_106.wav,studio,0.055,0.056,0.056,0.066
wet_studio_107.wav,174-50561-0014.flac,studio_variants_150/studio_107.wav,studio,0.058,0.057,0.057,0.243
wet_studio_108.wav,7850-286674-0001.flac,studio_variants_150/studio_108.wav,studio,0.058,0.044,0.042,0.103
wet_studio_109.wav,2035-147961-0027.flac,studio_variants_150/studio_109.wav,studio,0.089,0.09,0.095,0.187
wet_studio_111.wav,8297-275154-0022.flac,studio_variants_150/studio_111.wav,studio,0.086,0.089,0.117,0.137
wet_studio_113.wav,174-50561-0002.flac,studio_variants_150/studio_113.wav,studio,0.081,0.081,0.083,0.125
wet_studio_115.wav,7850-286674-0001.flac,studio_variants_150/studio_115.wav,studio,0.054,0.053,0.063,0.112
wet_studio_116.wav,8297-275154-0020.flac,studio_variants_150/studio_116.wav,studio,0.08,0.079,0.079,0.23
wet_studio_119.wav,2277-149897-0019.flac,studio_variants_150/studio_119.wav,studio,0.085,0.086,0.086,0.09
wet_studio_120.wav,251-137823-0023.flac,studio_variants_150/studio_120.wav,studio,0.056,0.052,0.052,0.244
wet_studio_121.wav,6295-64301-0019.flac,studio_variants_150/studio_121.wav,studio,0.064,0.065,0.08,0.103
wet_studio_125.wav,8842-304647-0007.flac,studio_variants_150/studio_125.wav,studio,0.056,0.056,0.06,0.127
wet_studio_126.wav,6319-64726-0014.flac,studio_variants_150/studio_126.wav,studio,0.088,0.089,0.091,0.321
wet_studio_127.wav,1462-170142-0014.flac,studio_variants_150/studio_127.wav,studio,0.078,0.079,0.087,0.167
wet_studio_129.wav,6295-64301-0031.flac,studio_variants_150/studio_129.wav,studio,0.053,0.049,0.04,0.265
wet_studio_130.wav,8297-275154-0022.flac,studio_variants_150/studio_130.wav,studio,0.059,0.066,0.072,0.186
wet_studio_131.wav,251-137823-0024.flac,studio_variants_150/studio_131.wav,studio,0.056,0.056,0.059,0.087
wet_studio_132.wav,2086-149220-0039.flac,studio_variants_150/studio_132.wav,studio,0.086,0.087,0.117,0.119
wet_studio_133.wav,6241-61943-0021.flac,studio_variants_150/studio_133.wav,studio,0.067,0.07,0.072,0.081
wet_studio_134.wav,5694-64038-0001.flac,studio_variants_150/studio_134.wav,studio,0.056,0.051,0.051,0.141
wet_studio_135.wav,2428-83705-0008.flac,studio_variants_150/studio_135.wav,studio,0.066,0.055,0.068,0.122
wet_studio_136.wav,8297-275155-0028.flac,studio_variants_150/studio_136.wav,studio,0.08,0.079,0.079,0.234
wet_studio_137.wav,3752-4943-0019.flac,studio_variants_150/studio_137.wav,studio,0.057,0.058,0.058,0.087
wet_studio_138.wav,84-121123-0015.flac,studio_variants_150/studio_138.wav,studio,0.054,0.049,0.049,0.081
wet_studio_139.wav,8297-275154-0024.flac,studio_variants_150/studio_139.wav,studio,0.053,0.044,0.05,0.06
wet_studio_140.wav,5694-64038-0021.flac,studio_variants_150/studio_140.wav,studio,0.081,0.096,0.104,0.127
wet_studio_142.wav,7850-286674-0001.flac,studio_variants_150/studio_142.wav,studio,0.057,0.046,0.043,0.067
wet_studio_143.wav,2086-149220-0026.flac,studio_variants_150/studio_143.wav,studio,0.074,0.062,0.071,0.114
wet_studio_144.wav,174-84280-0014.flac,studio_variants_150/studio_144.wav,studio,0.052,0.053,0.062,0.109
wet_studio_145.wav,8297-275156-0000.flac,studio_variants_150/studio_145.wav,studio,0.076,0.077,0.084,0.104
wet_studio_148.wav,174-50561-0014.flac,studio_variants_150/studio_148.wav,studio,0.054,0.051,0.053,0.079
wet_teatro_001.wav,1988-24833-0006.flac,teatro_variants_150/teatro_001.wav,teatro,0.569,0.483,0.477,0.943
wet_teatro_002.wav,6319-57405-0011.flac,teatro_variants_150/teatro_002.wav,teatro,0.537,0.469,0.468,1.194
wet_teatro_003.wav,5694-64038-0008.flac,teatro_variants_150/teatro_003.wav,teatro,1.398,1.257,1.186,1.038
wet_teatro_004.wav,3752-4944-0060.flac,teatro_variants_150/teatro_004.wav,teatro,0.457,0.43,0.39,0.431
wet_teatro_005.wav,3752-4944-0042.flac,teatro_variants_150/teatro_005.wav,teatro,0.44,0.396,0.27,0.881
wet_teatro_006.wav,8297-275155-0030.flac,teatro_variants_150/teatro_006.wav,teatro,0.609,0.283,0.292,1.565
wet_teatro_007.wav,8297-275154-0022.flac,teatro_variants_150/teatro_007.wav,teatro,0.543,0.35,0.356,1.172
wet_teatro_008.wav,1462-170145-0010.flac,teatro_variants_150/teatro_008.wav,teatro,0.447,0.301,0.25,0.937
